Suburb,Address,Rooms,Price,Method,SellerG,Date,Postcode,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Propertycount,Type_t,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,PropertyAge,AgeGroup,AgeGroup_enc,Distance_scaled,Landsize_scaled,price_per_room,price_per_sqm,room_area_score,Landsize_log
Albert Park,4a Gatehouse La,3,1370000.0,S,Greg,2016-06-12,3206,2.0,2.0,Port Phillip,-37.8451,144.9511,3280.0,False,False,False,False,False,False,True,False,False,18.0,Recent,1,-1.165164150762373,-1.078935444146219,456666.6666666667,16117.64705882353,255.0,0.0
Albert Park,60 Brooke St,2,1000000.0,S,Cayzer,2016-11-12,3206,1.0,0.0,Port Phillip,-37.8407,144.9523,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.41328249538785317,500000.0,6944.444444444444,288.0,5.666426688112432
Albert Park,70 Barrett St,3,2575000.0,S,Greg,2016-10-15,3206,2.0,1.0,Port Phillip,-37.8445,144.9501,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.551960193045846,858333.3333333334,17881.944444444445,432.0,5.43372200355424
Albert Park,65 Graham St,2,1322500.0,S,Greg,2016-10-15,3206,1.0,0.0,Port Phillip,-37.8443,144.9481,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.7345524949622032,661250.0,13494.897959183674,196.0,5.0106352940962555
Albert Park,364 Montague St,2,1562500.0,S,Greg,2016-10-15,3206,1.0,0.0,Port Phillip,-37.8424,144.9562,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.7530428546499356,781250.0,18825.301204819276,166.0,4.955827057601261
Albert Park,86 Mills St,3,2000000.0,VB,RT,2016-04-16,3206,2.0,1.0,Port Phillip,-37.847,144.9575,3280.0,False,False,False,False,False,False,True,False,False,118.0,Heritage,3,-1.165164150762373,-0.5912522073822774,666666.6666666666,13605.442176870749,441.0,5.356586274672012
Albert Park,129 Kerferd Rd,3,1900000.0,S,Greg,2017-03-18,3206,1.0,0.0,Port Phillip,-37.8468,144.9546,3280.0,False,False,False,False,False,False,True,False,False,118.0,Heritage,3,-1.165164150762373,-0.5958747973042104,633333.3333333334,13194.444444444445,432.0,5.3471075307174685
Albert Park,97 Page St,3,3010000.0,S,Greg,2017-03-18,3206,2.0,0.0,Port Phillip,-37.8473,144.9551,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.7391750848841363,1003333.3333333334,20616.438356164384,438.0,4.997212273764115
Albert Park,55 Withers St,4,2800000.0,VB,Cayzer,2016-06-18,3206,3.0,1.0,Port Phillip,-37.8467,144.9475,3280.0,False,False,False,False,False,False,True,False,False,108.0,Heritage,3,-1.165164150762373,-0.32314199191015786,700000.0,11023.622047244095,1016.0,5.793013608384144
Albert Park,10/140 Kerferd Rd,2,647000.0,S,Greg,2016-05-22,3206,1.0,1.0,Port Phillip,-37.846,144.9542,3280.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-1.165164150762373,-1.078935444146219,323500.0,8626.666666666666,150.0,0.0
Albert Park,55 Merton St,3,2100000.0,SP,Marshall,2016-04-23,3206,1.0,1.0,Port Phillip,-37.8427,144.9546,3280.0,False,False,False,False,False,False,True,False,False,118.0,Heritage,3,-1.165164150762373,-0.8015800488302331,700000.0,17073.170731707316,369.0,4.795790545596741
Albert Park,49 Page St,3,2000000.0,PI,Marshall,2016-09-24,3206,1.0,1.0,Port Phillip,-37.8461,144.9528,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.5288472434361805,666666.6666666666,15267.175572519083,393.0,5.476463551931511
Albert Park,13/52 Moubray St,1,442500.0,S,Marshall,2017-02-25,3206,1.0,0.0,Port Phillip,-37.8421,144.9517,3280.0,False,True,False,False,False,False,True,False,False,48.0,Established,2,-1.165164150762373,-1.078935444146219,442500.0,13014.70588235294,34.0,0.0
Albert Park,115 Page St,4,3338149.999999987,S,Marshall,2017-02-25,3206,2.0,1.0,Port Phillip,-37.8477,144.9558,3280.0,False,False,False,False,False,False,True,False,False,108.0,Heritage,3,-1.165164150762373,-0.3162081070272582,834537.4999999967,16126.328502415396,828.0,5.802118375377063
Albert Park,32 Page St,2,1340000.0,S,Greg,2017-02-25,3206,1.0,0.0,Port Phillip,-37.846,144.9517,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.7645993294547684,670000.0,9305.555555555555,288.0,4.919980925828125
Albert Park,34 Richardson St,3,1801000.0,S,hockingstuart,2017-02-25,3206,1.0,1.0,Port Phillip,-37.8429,144.9493,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.6120538620309762,600333.3333333334,12506.944444444445,432.0,5.313205979041787
Albert Park,2b Dundas Pl,3,1532000.0,S,Chisholm,2016-07-26,3206,3.0,1.0,Port Phillip,-37.8415,144.9585,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-1.078935444146219,510666.6666666667,10638.888888888889,432.0,0.0
Albert Park,22 Greig St,3,3338149.999999987,S,Greg,2016-07-26,3206,2.0,2.0,Port Phillip,-37.8413,144.95,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.32776458183209095,1112716.6666666623,23181.59722222213,432.0,5.786897381366708
Albert Park,27 Barrett St,4,2140000.0,S,Greg,2016-06-27,3206,2.0,1.0,Port Phillip,-37.8434,144.9495,3280.0,False,False,False,False,False,False,True,False,False,138.0,Heritage,3,-1.165164150762373,-0.6559684662893407,535000.0,14758.620689655172,580.0,5.214935757608986
Albert Park,44 Greig St,2,1750000.0,S,Marshall,2016-11-27,3206,1.0,1.0,Port Phillip,-37.8416,144.9488,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.7045056604696381,875000.0,12152.777777777777,288.0,5.093750200806762
Albert Park,6 Brooke St,2,980000.0,S,Greg,2016-05-28,3206,1.0,0.0,Port Phillip,-37.8387,144.9519,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.8963431422298616,490000.0,14411.764705882353,136.0,4.382026634673881
Albert Park,227a Danks St,3,2030000.0,S,hockingstuart,2016-08-28,3206,2.0,0.0,Port Phillip,-37.8488,144.9551,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-0.7276186100793036,676666.6666666666,14097.222222222223,432.0,5.030437921392435
Albert Park,17 Reed St,3,1740000.0,PI,Marshall,2016-08-28,3206,2.0,2.0,Port Phillip,-37.8448,144.9453,3280.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-1.165164150762373,-0.7391750848841363,580000.0,12985.074626865671,402.0,4.997212273764115
Albert Park,74 Bridport St,3,2800000.0,VB,Buxton,2016-07-30,3206,3.0,1.0,Port Phillip,-37.8399,144.9577,3280.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-1.165164150762373,-1.078935444146219,933333.3333333334,19444.444444444445,432.0,0.0
Albert Park,9 Durham St,1,985000.0,S,Marshall,2016-07-30,3206,1.0,0.0,Port Phillip,-37.8411,144.9497,3280.0,False,False,False,False,False,False,True,False,False,118.0,Heritage,3,-1.165164150762373,-0.8917205523079285,985000.0,18240.74074074074,54.0,4.406719247264253
Alphington,6 Smith St,4,2000000.0,S,Brace,2016-09-03,3078,2.0,4.0,Darebin,-37.7707,145.0318,2211.0,False,False,False,True,False,False,False,False,False,88.0,Heritage,3,-0.636920933570407,0.892599157558246,500000.0,7604.5627376425855,1052.0,6.74993119378857
Alphington,5/6 Yarralea St,3,1110000.0,S,Jellis,2016-09-03,3078,2.0,2.0,Yarra,-37.7854,145.0325,2211.0,False,False,False,True,False,False,False,False,False,5.0,New,0,-0.636920933570407,-0.5981860922651769,370000.0,7708.333333333333,432.0,5.342334251964811
Alphington,136A Fulham Rd,3,1492000.0,S,Jellis,2017-03-04,3078,2.0,2.0,Darebin,-37.7713,145.0279,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,-0.12899321518896786,497333.3333333333,10361.111111111111,432.0,6.021023349349527
Alphington,44 Shiers St,4,1717500.0,S,Collins,2016-10-08,3078,2.0,1.0,Darebin,-37.7717,145.031,2211.0,False,False,False,True,False,False,False,False,False,93.0,Heritage,3,-0.636920933570407,0.30553023747274305,429375.0,8460.591133004926,812.0,6.396929655216146
Alphington,83 Fulham Rd,5,2840000.0,S,Nelson,2016-06-12,3078,4.0,4.0,Darebin,-37.775,145.0268,2211.0,False,False,False,True,False,False,False,False,False,108.0,Heritage,3,-0.636920933570407,0.7909021792757179,568000.0,17212.121212121212,825.0,6.697034247666484
Alphington,3/19 Harker St,2,525500.0,S,Miles,2016-11-12,3078,1.0,1.0,Darebin,-37.7791,145.0306,2211.0,False,True,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,-0.8755414875811627,262750.0,8758.333333333334,120.0,4.48863636973214
Alphington,4/2 Miller St,2,805000.0,S,Miles,2016-11-12,3078,2.0,3.0,Darebin,-37.7804,145.0308,2211.0,True,False,False,True,False,False,False,False,False,14.0,Recent,1,-0.636920933570407,-0.7206847251964039,402500.0,5750.0,280.0,5.049856007249537
Alphington,2/5 Yarana Rd,2,465000.0,S,McGrath,2016-11-12,3078,1.0,1.0,Darebin,-37.7773,145.0314,2211.0,False,True,False,True,False,False,False,False,False,43.0,Established,2,-0.636920933570407,-1.078935444146219,232500.0,6200.0,150.0,0.0
Alphington,815 Heidelberg Rd,3,2000000.0,PI,hockingstuart,2016-10-15,3078,3.0,2.0,Darebin,-37.78,145.0341,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,0.5066128990768327,666666.6666666666,13888.888888888889,432.0,6.532334292222349
Alphington,44 Naroon Rd,3,1540000.0,S,Nelson,2016-04-16,3078,1.0,2.0,Darebin,-37.7755,145.0288,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,0.2893511727459772,513333.3333333333,10694.444444444445,432.0,6.385194398997726
Alphington,3/98 Grange Rd,2,820000.0,S,Nelson,2017-03-18,3078,1.0,1.0,Darebin,-37.7747,145.0264,2211.0,False,True,False,True,False,False,False,False,False,43.0,Established,2,-0.636920933570407,-0.6559684662893407,410000.0,10933.333333333334,150.0,5.214935757608986
Alphington,10 Bennett St,4,1830000.0,S,Nelson,2016-11-19,3078,2.0,2.0,Darebin,-37.7743,145.0316,2211.0,False,False,False,True,False,False,False,False,False,48.0,Established,2,-0.636920933570407,0.3217093021995089,457500.0,16339.285714285714,448.0,6.408528791059498
Alphington,38 Bennett St,4,2100000.0,S,Nelson,2016-11-19,3078,2.0,2.0,Darebin,-37.7723,145.0319,2211.0,False,False,False,True,False,False,False,False,False,10.0,Recent,1,-0.636920933570407,0.2500591584095459,525000.0,7749.077490774907,1084.0,6.3561076606958915
Alphington,2c Hamilton St,3,865000.0,SP,hockingstuart,2016-05-22,3078,1.0,1.0,Darebin,-37.7802,145.0243,2211.0,False,False,False,True,False,False,False,False,False,8.0,Recent,1,-0.636920933570407,-0.6629023511722403,288333.3333333333,6603.053435114503,393.0,5.198497031265826
Alphington,5/5 Yarana Rd,2,390000.0,VB,Nelson,2016-05-22,3078,1.0,1.0,Darebin,-37.7773,145.0314,2211.0,False,True,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,-1.078935444146219,195000.0,6500.0,120.0,0.0
Alphington,7/7 Chandler Hwy,2,650000.0,SP,Brace,2016-09-24,3078,1.0,0.0,Yarra,-37.7848,145.025,2211.0,True,False,False,True,False,False,False,False,False,13.0,Recent,1,-0.636920933570407,-1.078935444146219,325000.0,5000.0,260.0,0.0
Alphington,1/14 Fulham Rd,2,512000.0,S,Love,2017-02-25,3078,1.0,1.0,Darebin,-37.7805,145.0262,2211.0,False,True,False,True,False,False,False,False,False,53.0,Heritage,3,-0.636920933570407,-1.078935444146219,256000.0,8393.442622950819,122.0,0.0
Alphington,22 Lowther St,3,1165000.0,S,Barry,2016-06-27,3078,1.0,2.0,Yarra,-37.7792,145.029,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,1.183822322640031,388333.3333333333,8090.277777777777,432.0,6.887552571664617
Alphington,11 Margaret Gr,4,1900000.0,SP,McGrath,2016-11-27,3078,2.0,2.0,Yarra,-37.7844,145.0225,2211.0,False,False,False,True,False,False,False,False,False,88.0,Heritage,3,-0.636920933570407,0.20614455415118152,475000.0,6985.294117647059,1088.0,6.322565239927284
Alphington,6 Naroon Rd,3,1485000.0,SP,McGrath,2016-08-28,3078,0.0,0.0,Darebin,-37.7781,145.0284,2211.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,-0.636920933570407,0.30090764755080995,495000.0,10312.5,432.0,6.393590753950631
Alphington,42 Shiers St,4,1950000.0,S,Jellis,2016-07-30,3078,2.0,3.0,Darebin,-37.7719,145.0309,2211.0,False,False,False,True,False,False,False,False,False,98.0,Heritage,3,-0.636920933570407,0.28241728786307757,487500.0,9285.714285714286,840.0,6.380122536899765
Altona,158 Queen St,3,520000.0,VB,Greg,2016-09-03,3018,2.0,1.0,Hobsons Bay,-37.87,144.825,5301.0,False,False,False,False,False,False,False,True,False,3.0,New,0,0.6240467461781567,-0.26535961788599416,173333.33333333334,2148.7603305785124,726.0,5.8664680569332965
Altona,59 Bracken Gr,5,1525000.0,S,Greg,2016-12-03,3018,3.0,3.0,Hobsons Bay,-37.8721,144.8105,5301.0,False,False,False,False,False,False,False,True,False,13.0,Recent,1,0.6240467461781567,0.6059985823983942,305000.0,5690.298507462687,1340.0,6.593044534142437
Altona,1/123 Blyth St,2,720000.0,S,hockingstuart,2016-02-04,3018,1.0,2.0,Hobsons Bay,-37.8687,144.8197,5301.0,True,False,False,False,False,False,False,True,False,5.0,New,0,0.6240467461781567,-0.404037315543987,360000.0,5760.0,250.0,5.680172609017068
Altona,4 Blyth St,3,1120000.0,S,Barlow,2017-03-04,3018,1.0,2.0,Hobsons Bay,-37.8693,144.8375,5301.0,False,False,False,False,False,False,False,True,False,88.0,Heritage,3,0.6240467461781567,0.09057980610285414,373333.3333333333,9333.333333333334,360.0,6.2285110035911835
Altona,20 Linnet St,4,780000.0,PI,Sweeney,2016-06-04,3018,1.0,4.0,Hobsons Bay,-37.868,144.8154,5301.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.6240467461781567,0.4349627552868697,195000.0,5416.666666666667,576.0,6.486160788944089
Altona,29 Rose St,4,1780000.0,SP,Greg,2016-06-04,3018,3.0,6.0,Hobsons Bay,-37.8681,144.819,5301.0,False,False,False,False,False,False,False,True,False,56.0,Heritage,3,0.6240467461781567,1.3641033295954217,445000.0,8090.909090909091,880.0,6.964135612418245
Altona,1/170 Blyth St,3,630000.0,S,Barlow,2016-08-06,3018,1.0,2.0,Hobsons Bay,-37.8702,144.8143,5301.0,False,True,False,False,False,False,False,True,False,63.0,Heritage,3,0.6240467461781567,-0.36012271128562257,210000.0,6702.127659574468,282.0,5.7430031878094825
Altona,5/35 Grieve Pde,2,406000.0,SP,hockingstuart,2016-08-06,3018,1.0,1.0,Hobsons Bay,-37.8693,144.8171,5301.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,0.6240467461781567,-0.9287012716833932,203000.0,5413.333333333333,150.0,4.189654742026425
Altona,156 Maidstone St,3,660000.0,VB,Greg,2016-05-07,3018,1.0,1.0,Hobsons Bay,-37.8616,144.8116,5301.0,False,False,False,False,False,False,False,True,False,63.0,Heritage,3,0.6240467461781567,0.3124641223556427,220000.0,5365.8536585365855,369.0,6.401917196727186
Altona,11 Keeshan Ct,3,683500.0,S,Greg,2016-11-07,3018,1.0,1.0,Hobsons Bay,-37.8594,144.817,5301.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.6240467461781567,0.14605088516605128,227833.33333333334,4746.527777777777,432.0,6.274762021241939
Altona,1/136 Queen St,2,580000.0,S,Barlow,2016-10-08,3018,1.0,1.0,Hobsons Bay,-37.8696,144.827,5301.0,False,True,False,False,False,False,False,True,False,30.0,Established,2,0.6240467461781567,-0.5588940779287457,290000.0,6236.559139784947,186.0,5.420534999272286
Altona,173 Queen St,3,1335000.0,S,hockingstuart,2016-10-08,3018,1.0,4.0,Hobsons Bay,-37.8697,144.8249,5301.0,False,False,False,False,False,False,False,True,False,65.0,Heritage,3,0.6240467461781567,0.7169407405247885,445000.0,60681.818181818184,66.0,6.656726524178391
Altona,1/265 Queen St,3,800000.0,SP,hockingstuart,2016-10-08,3018,2.0,2.0,Hobsons Bay,-37.8734,144.8143,5301.0,True,False,False,False,False,False,False,True,False,21.0,Established,2,0.6240467461781567,-0.43177285507558555,266666.6666666667,6153.846153846154,390.0,5.638354669333745
Altona,3/26 Grieve Pde,2,510000.0,S,Village,2016-09-10,3018,1.0,1.0,Hobsons Bay,-37.8686,144.8182,5301.0,False,True,False,False,False,False,False,True,False,28.0,Established,2,0.6240467461781567,-0.7854009841034673,255000.0,6710.526315789473,152.0,4.852030263919617
Altona,261 Queen St,4,1070000.0,S,Barlow,2016-09-10,3018,2.0,2.0,Hobsons Bay,-37.8733,144.8147,5301.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.6240467461781567,0.5274145537255316,267500.0,7430.555555555556,576.0,6.54534966033442
Altona,4/5 Rose St,2,425000.0,S,hockingstuart,2016-09-10,3018,1.0,2.0,Hobsons Bay,-37.871,144.8185,5301.0,False,True,False,False,False,False,False,True,False,38.0,Established,2,0.6240467461781567,-0.8131365236350658,212500.0,7456.140350877193,114.0,4.7535901911063645
Altona,1/60 David St,3,605000.0,S,Jas,2016-12-10,3018,2.0,2.0,Hobsons Bay,-37.8646,144.827,5301.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,0.6240467461781567,-0.5473376031239129,201666.66666666666,8066.666666666667,225.0,5.442417710521793
Altona,1A Merritt Ct,3,705000.0,S,hockingstuart,2017-02-11,3018,2.0,2.0,Hobsons Bay,-37.8579,144.8181,5301.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,0.6240467461781567,-0.623610336835809,235000.0,4638.1578947368425,456.0,5.288267030694535
Altona,4/31 Millers Rd,2,391000.0,SP,Greg,2017-02-11,3018,1.0,1.0,Hobsons Bay,-37.8678,144.8384,5301.0,False,True,False,False,False,False,False,True,False,53.0,Heritage,3,0.6240467461781567,-1.078935444146219,195500.0,6015.384615384615,130.0,0.0
Altona,111/112 Pier St,2,440000.0,SP,hockingstuart,2017-02-11,3018,1.0,1.0,Hobsons Bay,-37.8659,144.83100000000005,5301.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,0.6240467461781567,-1.078935444146219,220000.0,5866.666666666667,150.0,0.0
Altona,24 Wren St,4,845000.0,S,hockingstuart,2017-02-11,3018,1.0,2.0,Hobsons Bay,-37.8658,144.8155,5301.0,False,False,False,False,False,False,False,True,False,68.0,Heritage,3,0.6240467461781567,0.642979301773859,211250.0,6500.0,520.0,6.61472560020376
Altona,1/152 Blyth St,3,743000.0,SP,Gunn&Co,2016-11-12,3018,2.0,2.0,Hobsons Bay,-37.8698,144.816,5301.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,0.6240467461781567,-0.5912522073822774,247666.66666666666,4221.590909090909,528.0,5.356586274672012
Altona,4/57 Blyth St,3,730000.0,SP,Barlow,2016-08-13,3018,2.0,1.0,Hobsons Bay,-37.868,144.8286,5301.0,False,True,False,False,False,False,False,True,False,4.0,New,0,0.6240467461781567,-0.919456091839527,243333.33333333334,5177.304964539007,423.0,4.248495242049359
Altona,164 Maidstone St,3,635000.0,S,Sweeney,2016-05-14,3018,1.0,4.0,Hobsons Bay,-37.8611,144.8114,5301.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.6240467461781567,0.3656239064578733,211666.66666666666,4409.722222222223,432.0,6.439350371100098
Altona,3/25 Rayner St,2,620000.0,SP,hockingstuart,2016-05-14,3018,1.0,1.0,Hobsons Bay,-37.8676,144.8202,5301.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,0.6240467461781567,-0.6906378907038389,310000.0,8266.666666666666,150.0,5.1298987149230735
Altona,3/46 Sargood St,2,447000.0,S,Burnham,2016-10-15,3018,1.0,1.0,Hobsons Bay,-37.8655,144.8299,5301.0,False,True,False,False,False,False,False,True,False,28.0,Established,2,0.6240467461781567,-0.7622880344938018,223500.0,5805.194805194805,154.0,4.927253685157205
Altona,1/57 Blyth St,3,730000.0,SP,Barlow,2016-04-16,3018,2.0,1.0,Hobsons Bay,-37.868,144.8287,5301.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,0.6240467461781567,-0.9171447968785605,243333.33333333334,9733.333333333334,225.0,4.2626798770413155
